link,title,date,text,time
https://finance.detik.com/moneter/d-5609752/bi-perpanjang-aturan-denda-bayar-kartu-kredit-sampai-kapan,"BI Perpanjang Aturan Denda Bayar Kartu Kredit, Sampai Kapan?",6/17/2021,bank indonesia bi memperpanjang kebijakan penurunan nilai denda keterlambatan pembayaran kartu kredit dari outstanding atau maksimal rp ribu hingga desember gubernur bi perry warjiyo mengungkapkan perpanjangan ini untuk mendorong penggunaan kartu kredit hal ini sebagai buffer konsumsi masyarakat dalam rangka mendukung pemulihan ekonomi nasional kata dia dalam konferensi pers virtual kamis bulan lalu bi mengumumkan untuk memangkas bunga kartu kredit dari menjadi perry menyebutkan penurunan ini untuk mendukung transmisi penurunan kebijakan suku bunga dan meningkatkan transaksi non tunai dia mengatakan penurunan bunga kartu kredit ini akan berlaku pada juli sebelumnya pada may bi memangkas bunga kartu kredit menjadi dari sebelumnya saat itu alasan bi menurunkan bunga kartu kredit sebagai salah satu kebijakan penyangga ekonomi kelonggaran ini juga diharapkan bisa meringankan masyarakat di tengah pandemi covid,15:47
https://finance.detik.com/moneter/d-5609609/lagi-bi-tahan-bunga-acuan-di-level-35,"Lagi, BI Tahan Bunga Acuan di Level 3,5%",6/17/2021,bank indonesia bi kembali menahan suku bunga acuan may ini bi day reverse repo rate bidrr masih berada di level rdg bi pada juni memutuskan untuk mempertahankan bi days reverse repo rate tetap deposit facility dan lending facility tetap kata gubernur bi perry warjiyo dalam konferensi pers virtual kamis dengan keputusan ini bi sudah kali menahan bunga acuan di level pada may bi mempertahankan suku bunga acuannya di level dengan suku bunga deposit facility dan suku bunga lending facility lalu pada maret lalu bi juga mempertahankan suku bunga acuan deposit facility dan lending facility di level yang sama kemudian april bi kembali menahan bunga acuan pada level dengan suku bunga deposit facility juga tetap sebesar dan suku bunga lending facility tetap perry mengatakan ditahannya bunga acuan bi juga dilakukan untuk menjaga stabilitas nilai tukar rupiah dan mendorong pemulihan ekonomi keputusan ini konsisten dengan perkiraan inflasi yang tetap rendah dan stabilitas nilai tukar rupiah yang terjaga dan perkuat ekonomi nasional tutur perry,14:29
https://finance.detik.com/moneter/d-5609136/sudah-tiga-kali-ditahan-bunga-acuan-bi-hari-ini-naik-nggak-ya,"Sudah Tiga Kali Ditahan, Bunga Acuan BI Hari Ini Naik Nggak Ya?",6/17/202,bank indonesia bi hari ini akan mengumumkan hasil rapat dewan gubernur rdg bulanan suku bunga menjadi salah satu kebijakan yang dibahas dan akan diumumkan oleh bank sentral sejumlah ekonomi dan bankir menyebut jika bi diproyeksi tidak akan mengubah besaran bunga acuan bunga diprediksi tetap bi menetapkan bunga acuan di level sejak februari ekonom permata bank josua pardede mengungkapkan tetapnya suku bunga ini menjadi pertimbangan bi karena masih dibutuhkannya tingkat bunga yang relatif rendah agar proses pemulihan ekonomi tetap berjalan sementara di sisi lain sejalan dengan ancaman tapering dari bank sentral negaranegara maju bi juga diperkirakan memilih untuk tidak menurunkan suku bunga lebih rendah dalam rangka menjaga stabilitas nilai tukar kata dia dalam keterangannya kamis dia menyebutkan dalam jangka pendek mengingat belum adanya sinyal kepastian dari the fed terkait kebijakan tapering diperkirakan bi masih akan cenderung mempertahankan suku bunganya hingga akhir tahun beriringan dengan kebijakan akomodatif berupa qe serta triple intervention untuk menjaga stabilitas nilai tukar kemudian dalam merespon proses normalisasi kebijakan moneter bi bi akan tetap mendorong terciptanya stabilitas nilai tukar dengan melakukan triple intervention di pasar spot usdidr dndf dan pasar obligasi sebelum mempertimbangkan normalisasi kebijakan moneternya melainkan melalui langkahlangkah stabilisasi bi diperkirakan baru akan menaikkan suku bunganya ketika the fed sudah mulai memberikan sinyal kuat dan konfirmasi terkait normalisasi suku bunganya jelas dia selain itu bi juga akan mengelola stabilitas perekonomian dengan mendorong pendalaman pasar keuangan termasuk pasar uang sedemikian sehingga kondisi likuiditas dapat terkelola dengan baik selain itu juga memperkuat kerjasama bilateral swap agreement dengan bank sentral global dalam rangka memastikan likuiditas valas selain itu dengan memperkuat kerjasama local currency settlement dengan bank sentral di regional asia untuk mengurangi ketergantungan terhadap dollar as dengan kombinasi kebijakan tersebut diharapkan kondisi likuiditas valas akan tetap terjaga yang berimplikasi pada cadangan devisa yang berada dalam level yang solid serta penguatan pendalaman pasar keuangan domestik diharapkan akan membatasi dampak negatif yang berpotensi ditimbulkan oleh normalisasi kebijakan moneter as lanjut halaman berikutnya selanjutnya halaman bank indonesia bunga acuan bi bunga acuan bi, 9:20
https://finance.detik.com/fintech/d-5607001/bi-ultimatum-lembaga-keuangan-ri-tak-boleh-sentuh-kripto,"BI Ultimatum, Lembaga Keuangan RI Tak Boleh Sentuh Kripto!",6/15/2021,gubernur bank indonesia bi perry warjiyo menegaskan bahwa mata uang kripto atau cryptocurrency bukan alat pembayaran yang sah hal itu sesuai dalam undangundang uu mata uang kripto bukan alat pembayaran yang sah sesuai uu kata perry dalam webinar yang diselenggarakan badan pemeriksa keuangan bpk selasa untuk itu pihaknya meminta seluruh lembaga keuangan apalagi yang bermitra dengan bi agar tidak memfasilitasi atau menggunakan kripto sebagai pembayaran atau alat servis jasa keuangan mereka akan dipantau oleh sejumlah pengawas kami terus melakukan untuk memastikan bahwa kripto yang bentuknya koin bukan alat pembayaran yang sah kami akan menerjunkan pengawas untuk memastikan lembaga keuangan mematuhi ketentuanketentuan yang sebelumnya sudah ada jelas perry dalam kesempatan yang sama menteri keuangan sri mulyani indrawati mengatakan pihaknya akan membawa isu mata uang kripto ke dalam forum g yang digelar di indonesia tahun depan pasalnya aturan itu setiap negara berbedabeda kami melihat fenomena di dunia sekarang ada negara yang melakukan piloting seperti china di satu daerah yang belum meluas secara nasional bagaimana kalau semua mata uangnya diubah dari uang kartal menjadi uang digital kata sri mulyani hal itu sambung sri mulyani akan mempengaruhi dinamika ekonomi di negara tersebut untuk itu komite stabilitas sistem keuangan kssk harus membahas terkait perkembangan mata uang kripto di g ke depan kompetisi ini akan muncul terus makanya elon musk ngomongin terus currency boleh beli saham tesla atau facebook dan digital company di as mau buat currency sendiri ujar sri mulyani semua ini akan menjadi ancaman bagi mata uang fisik yang sudah disahkan oleh suatu negara dan akan berdampak pada dinamika perekonomian ini akan jadi satu isu yang akan terus dibahas pungkasnya,18:10
https://finance.detik.com/moneter/d-5603460/punya-uang-rupiah-rusak-jangan-dibuang-tukar-ke-sini,"Punya Uang Rupiah Rusak Jangan Dibuang, Tukar ke Sini!",6/12/2021,pernah punya uang rupiah yang lusuh rusak atau cacat hatihati ya bisa jadi nanti uangnya tidak layak edar alias tidak bisa lagi dipakai transaksi mengutip akun instagram bank indonesia bankindonesia dijelaskan uang tak layak edar atau utle adalah rupiah asli yang tidak memenuhi persyaratan untuk diedarkan berdasar standar kualitas yang ditetapkan oleh bank indonesia utle terdiri dari rupiah lusuh uang cacat dan uang rusak tulis akun bank indonesia dikutip sabtu akun bi juga menjelaskan uang lusuh adalah rupiah yang ukuran fisiknya tidak berubah dari ukuran aslinya tetapi kondisi rupiah telah berubah akibat jamur bahan kimia minyak coretan dan lain sebagainya sedangkan uang cacat adalah rupiah hasil cetak yang spesifikasi teknisnya tidak sesuai dengan yang telah ditetapkan bank indonesia sementara uang rusak adalah rupiah yang ukuran atau fisiknya telah berubah dari aslinya hal ini dikarenakan terbakar berlubang hilang sebagian sobek atau mengerut nah apakah uang dengan kondisi tersebut di atas bisa ditukar dengan yang baru tentu saja bisa yang penting bisa dikenali keasliannya untuk syarat dan info lebih lanjut bisa hubungi bicara tulis akun bank indonesia daripada panik melulu mending langsung pastikan uangmu termasuk utle atau tidak dengan cek informasinya di atas kalau termasuk utle langsung hubungi bicara ya karena ada solusi agar rupiah sobat tetap bisa digunakan lanjut keterangan akun bank indonesia,19:51
https://finance.detik.com/lainnya/d-5602787/syarat--cara-melamar-lowongan-kerja-di-bank-indonesia-dan-bsi,Syarat & Cara Melamar Lowongan Kerja di Bank Indonesia dan BSI,6/12/202,pekan ini ada pengumuman lowongan kerja di bank indonesia dan bank syariah indonesia bsi bank indonesia membuka lowongan besarbesaran lewat jalur pro hire dan perjanjian kerja waktu tertentu pkwt dari pengumuman di laman resmi bank indonesia disebutkan pengisian lamaran dilakukan mulai dari juni nah di sini pelamar hanya diizinkan memilih dan melamar jalur saja jika memilih keduanya maka pelamar akan didiskualifikasi penerimaan jalur pro hire merupakan jalur penerimaan calon pegawai bank indonesia untuk memperoleh sdm yang memiliki kompetensi spesifik dan pengalaman kerja pada bidang tugas yang sesuai dengan kebutuhan bank indonesia sedangkan untuk penerimaan tenaga kerja pkwt merupakan jalur tenaga kerja yang dipekerjakan oleh bank indonesia dalam jangka waktu tertentu berdasarkan perjanjian kerja untuk memperoleh sdm yang memiliki kompetensi spesifik dan pengalaman kerja pada bidang tugas yang sesuai dengan kebutuhan bank indonesia untuk syarat dan lowongan kerja bank indonesia bisa cek di sini httpspkwtbiexperdcom kemudian pro hire cek di sini httpsprohirebiexperdcom bank syariah indonesia bsi juga membuka lowongan kerja pengin melamar langsung klik halaman berikutnya, 9:00
https://finance.detik.com/moneter/d-5601990/bank-indonesia-harga-daging-ayam-cabai-rawit-bikin-minggu-kedua-juni-deflasi,Bank Indonesia: Harga Daging Ayam-Cabai Rawit Bikin Minggu Kedua Juni Deflasi,6/11/2021,bank indonesia bi mencatat berdasarkan survei pemantauan harga pada minggu kedua juni diperkirakan terjadi deflasi direktur eksekutif departemen komunikasi bi erwin haryono mengungkapkan dengan perkembangan tersebut perkiraan inflasi juni secara tahun kalender sebesar year to date dan secara tahunan dia menyebutkan penyumbang utama deflasi juni sampai dengan minggu kedua yaitu komoditas daging ayam ras dan cabai merah masingmasing sebesar month to month tarif angkutan antar kota mtm cabai rawit bawang merah kelapa tomat dan daging sapi masingmasing kata dia dalam siaran pers bank indonesia jumat erwin menjelaskan sejumlah komoditas yang mengalami inflasi antara lain telur ayam ras sebesar emas perhiasan sebesar minyak goreng sawi hijau kacang panjang nasi dengan lauk dan rokok kretek filter masingmasing bi juga mencatat premi cds indonesia tahun turun ke level bps per juni dari bps per juni berdasarkan data transaksi juni nonresiden di pasar keuangan domestik beli neto rp triliun terdiri dari beli neto di pasar sbn sebesar rp triliun dan beli neto di pasar saham sebesar rp triliun kemudian dari data setelmen selama nonresiden beli neto rp triliun bank indonesia akan terus memperkuat koordinasi dengan pemerintah dan otoritas terkait untuk memonitor secara cermat dinamika penyebaran covid dan dampaknya terhadap perekonomian indonesia dari waktu ke waktu serta langkahlangkah koordinasi kebijakan lanjutan yang perlu ditempuh untuk menjaga stabilitas makroekonomi dan sistem keuangan serta menopang pertumbuhan ekonomi indonesia tetap baik dan berdaya tahan ujar dia,14:28
https://www.detik.com/edu/edutainment/d-5601637/bank-indonesia-buka-104-lowongan-kerja-untuk-lulusan-d4-s3-ini-formasinya,"Bank Indonesia Buka 104 Lowongan Kerja untuk Lulusan D4-S3, Ini Formasinya",6/11/2021,dikutip dari laman resmi bank indonesia lowongan kerja dibuka hanya sampai juni mendatang pendaftaran bisa dilakukan langsung di alamat httpsprohirebiexperdcom untuk jalur pro hire dan httpspkwtbiexperdcom untuk jalur tenaga kerja pkwt peneliti spesialisasi sistem pembayaran sp pengelolaan uang rupiah pur manajerjumlah kebutuhan peneliti spesialisasi sektor riil manajerjumlah kebutuhan manager on duty it operation manager manajerjumlah kebutuhan data engineer asisten manajerjumlah kebutuhan mobileapps developer asisten manajerjumlah kebutuhan hardware services infrastructure architect asisten manajerjumlah kebutuhan agile tester asisten manajerjumlah kebutuhan security tester analyst asisten manajerjumlah kebutuhan security engineer asisten manajerjumlah kebutuhan it governance officer asisten manajerjumlah kebutuhan data modeler asisten manajerjumlah kebutuhan security architect asisten manajerjumlah kebutuhan network architecture asisten manajerjumlah kebutuhan network engineer asisten manajerjumlah kebutuhan service desk analyst asisten manajerjumlah kebutuhan operasional pendukung aplikasi asisten manajerjumlah kebutuhan operasional pengamanan si asisten manajerjumlah kebutuhan asisten analis pusat data kebijakan asisten manajerjumlah kebutuhan total formasi yang dibutuhkan untuk lowongan kerja bank indonesia jalur pro hire adalah orang jalur tenaga kerja pkwt klik selanjutnya selanjutnya halaman simak video ngaku pejabat pt hino purwakarta dua orang ini tipu puluhan calon tenaga kerja gambasvideo detik lowongan kerja loker bank indonesia bi d s lowongan kerja s lowongan kerja d,12:00
https://finance.detik.com/lainnya/d-5601522/bank-indonesia-buka-lowongan-besar-besaran-simak-syarat-syaratnya,"Bank Indonesia Buka Lowongan Besar-besaran, Simak Syarat-syaratnya!",6/11/202,bank indonesia bi membuka lowongan kerja besarbesaran lowongan kerja bi menggunakan jalur pro hire dan tenaga kerja pkwt perjanjian kerja waktu tertentu rekrutmen ini untuk pelamar yang memiliki pengalaman dan kompetensi yang dibutuhkan oleh bank indonesia dikutip dari laman resmi bigoid disebutkan periode pengisian lamaran mulai dari sampai juni dari laman prohirebiexperdcom disebutkan jika pelamar hanya diperkenankan memilih dan melamar lowongan kerja bi pada jalur seleksi penerimaan saja apabila anda mendaftar pada seleksi penerimaan pegawai jalur pro hire bank indonesia gelombang dan seleksi penerimaan jalur tenaga kerja pkwt maka lamaran anda akan didiskualifikasikan di kedua jalur tulis keterangan tersebut dikutip jumat penerimaan jalur pro hire merupakan jalur penerimaan calon pegawai bank indonesia untuk memperoleh sdm yang memiliki kompetensi spesifik dan pengalaman kerja pada bidang tugas yang sesuai dengan kebutuhan bank indonesia sedangkan untuk penerimaan tenaga kerja pkwt merupakan jalur tenaga kerja yang dipekerjakan oleh bank indonesia dalam jangka waktu tertentu berdasarkan perjanjian kerja untuk memperoleh sdm yang memiliki kompetensi spesifik dan pengalaman kerja pada bidang tugas yang sesuai dengan kebutuhan bank indonesia untuk syarat dan lowongan kerja bank indonesia bisa cek di sini httpspkwtbiexperdcom kemudian pro hire cek di sini httpsprohirebiexperdcom, 9:11
https://finance.detik.com/moneter/d-5597574/cadangan-devisa-turun-jadi-us-136-miliar-buat-bayar-utang-luar-negeri,"Cadangan Devisa Turun Jadi US$ 136 Miliar, buat Bayar Utang Luar Negeri",6/8/2021,bank indonesia bi mencatat cadangan devisa indonesia pada akhir may tetap tinggi sebesar us miliar angka ini menurun dibandingkan dengan posisi pada akhir april sebesar us miliar direktur eksekutif departemen komunikasi bi erwin haryono menjelaskan posisi cadangan devisa tersebut setara dengan pembiayaan bulan impor atau bulan impor dan pembayaran utang luar negeri pemerintah serta berada di atas standar kecukupan internasional sekitar bulan impor kata dia dalam siaran pers selasa bank sentral menilai cadangan devisa tersebut mampu mendukung ketahanan sektor eksternal serta menjaga stabilitas makroekonomi dan sistem keuangan penurunan posisi cadangan devisa pada may antara lain dipengaruhi oleh pembayaran utang luar negeri pemerintah jelas erwin ke depan bank indonesia memandang cadangan devisa tetap memadai didukung oleh stabilitas dan prospek ekonomi yang terjaga seiring dengan berbagai respons kebijakan dalam mendorong pemulihan ekonomi lihat juga video indonesia bidik wisata olahraga sebagai sumber devisa baru gambasvideo detik,12:32
https://finance.detik.com/moneter/d-5592304/bi-sudah-suntik-likuiditas-jumbo-rp-815-triliun-nggak-bahaya,"BI Sudah Suntik Likuiditas Jumbo Rp 815 Triliun, Nggak Bahaya?",6/3/2021,bank indonesia bi sudah melakukan quantitative easing qe atau menyuntikkan likuiditas ke pasar uang dan perbankan sebesar rp triliun angka tersebut tercatat sejak hingga may jumlahnya akumulasi sampai dengan may kemarin mencapai rp triliun kata kepala departemen komunikasi bi erwin haryono dalam webinar infobank kamis dia memastikan bi melakukan kebijakan tersebut secara terukur agar bertambahnya jumlah uang beredar imbas kebijakan quantitative easing tidak menyebabkan dampak yang tidak diinginkan tentu saja itu tetap terukur dari waktu ke waktu pada saat counter cyclical itu terjadi kita terus pantau indikatorindikator uang beredar untuk tidak menjadikan tambahan likuiditas itu menjadi membahayakan jelas dia jika tidak dikelola dengan baik meningkatnya jumlah uang beredar bisa memicu inflasi namun pernah dikatakan direktur riset center of reform on economic core indonesia piter abdullah bahwa iinflasi di indonesia lebih dikarenakan permasalahan distribusi dan supply kalau pemerintah mempersiapkan sisi supply termasuk mengatur rantai distribusi dengan baik meskipun kita meningkatkan jumlah uang beredar melalui quantitative easingnya bi menurut saya inflasi masih bisa terjaga jelasnya april lalu,17:01
https://finance.detik.com/moneter/d-5590637/bi-akui-rupiah-masih-kemurahan-kapan-menguatnya,"BI Akui Rupiah Masih Kemurahan, Kapan Menguatnya?",6/2/2021,bank indonesia bi mengakui nilai tukar rupiah terhadap dolar amerika serikat as masih undervalued alias lebih rendah dari nilai wajarnya saat ini nilainya bergerak di rentang rp us meski begitu gubernur bi perry warjiyo mengatakan nilai tukar rupiah terhadap dolar as masih ada potensi penguatan apakah nilai tukar kita masih undervalued secara fundamental iya karena inflasi kita rendah defisit transaksi berjalan rendah dan juga ekonomi kita yang membaik kata perry dalam rapat kerja dengan komisi xi dpr ri rabu tekanan yang dialami rupiah belakangan waktu dipengaruhi oleh ketidakpastian global di sisi lain ada kenaikan yield us treasury sejak awal tahun akibat akselerasi pertumbuhan ekonomi di as tentu saja ada potensipotensi nilai tukar kita menguat namun juga ada ketidakpastian dan risiko tekanan nilai tukar dari sisi global ujarnya bi memproyeksikan rupiah tahun ini berada di level rp rp per dolar as dan tahun depan diproyeksi menguat ke level rp rp per dolar as kami terus akan lakukan stabilitas nilai tukar rupiah ini dan ini didukung oleh cadangan devisa kami yang akhir bulan lalu us miliar tuturnya sementara itu bi memperkirakan pertumbuhan ekonomi tahun ini dan tahun depan di level inflasi masih terkendali dengan pada tahun ini dan tahun depan tonton juga video dolar as perkasa tapi dibungkam rupiah gambasvideo detik,13:37
https://finance.detik.com/moneter/d-5588672/bi-mau-bikin-rupiah-digital-apa-bedanya-sama-uang-biasa-dan-elektronik,"BI Mau Bikin Rupiah Digital, Apa Bedanya sama Uang Biasa dan Elektronik?",5/31/2021,mata uang digital kini menjadi salah satu bahan perbincangan di berbagai kalangan hal ini karena bitcoin dan dogecoin sampai ethereum yang nilainya sangat fluktuatif namun menguntungkan untuk sebagian orang apalagi dengan partisipasi bos tesla elon musk membuat harga bitcoin atau uang kripto lain bisa bergerak dengan cepat uang digital ini turut meresahkan banyak bank sentral di berbagai negara oleh karena itu bank indonesia bi membuat rancangan untuk central bank digital currency cdbc untuk memfasilitasi dan mengikuti perkembangan sistem pembayaran sebenarnya apa bedanya rupiah digital yang sedang dirancang bi dengan uang yang sudah ada dikutip dari akun instagram resmi bi rupiah digital adalah uang digital yang diterbitkan bank sentral sehingga merupakan kewajiban bank sentral terhadap pemegangnya sedangkan uang elektronik adalah instrumen pembayaran yang diterbitkan oleh pihak swasta atau industri dan merupakan kewajiban penerbit uang elektronik tersebut terhadap pemegangnya dalam hal ini bank indonesia menegaskan mata uang yang sah untuk bertransaksi sesuai undangundang di indonesia hanya rupiah baik tunai maupun nontunai tulisnya berlanjut ke halaman berikutnya,20:00
https://finance.detik.com/moneter/d-5588660/bunga-the-fed-diproyeksi-naik-tahun-depan-bi-ikutan,"Bunga The Fed Diproyeksi Naik Tahun Depan, BI Ikutan?",5/31/2021,bank sentral amerika serikat as the federal reserve diproyeksi meningkatkan suku bunga tahun depan gubernur bank indonesia bi perry warjiyo menjelaskan bank sentral as belum akan menghentikan pembelian us treasury tahun ini perry menjelaskan tahun depan bi juga menyiapkan diri untuk kemungkinan yang terjadi di bank sentral as fed akan mulai mengubah kebijakan moneternya mulai mengurangi pembelian intervensi di likuiditas bahkan pengetatan hingga kemungkinan kenaikan suku bunga kata perry dalam rapat kerja dengan badan anggaran dpr senin dia menyebutkan bi akan mengantisipasi kebijakankebijakan tersebut hal ini karena kebijakan yang terjadi di bank sentral as akan berpengaruh ke pasar keuangan indonesia misalnya imbal hasil surat berharga negara sbn dan nilai tukar rupiah sehingga tentu saja tahun depan di pasar keuangan di tahun depan kita melihat memastikan ekonomi kita terutama kebijakan moneter tetap terbaik imbuh dia dia memastikan jika bi akan mempertahankan suku bunga rendah hingga terdapat indikasi awal perbaikan inflasi menurutnya hal ini kemungkinan akan terjadi di awal tahun depan kebijakan suku bunga rendah akan kami pertahankan sampai terdapat indikasi awal perbaikan inflasi yang kemungkinan baru akan terjadi di awalawal tahun depan tambah dia tahun depan bi memproyeksikan nilai tukar rupiah berada di kisaran rp per dolar as batas atasnya sedikit di bawah proyeksi tahun ini yang mencapai rp per dolar as sementara untuk inflasi ditargetkan mencapai plus minus atau atau sama seperti tahun ini secara keseluruhan pertumbuhan ekonomi indonesia ditargetkan mencapai di lebih tinggi dari target tahun ini,17:04
https://finance.detik.com/moneter/d-5588096/taraaa-bi-ungkap-gambaran-rupiah-digital-yang-lagi-dibuat,Taraaa! BI Ungkap Gambaran Rupiah Digital yang Lagi Dibuat,5/31/2021,bank indonesia bi saat ini sedang merumuskan pembuatan mata uang digital atau central bank digital currency cdbc dari keterangan di akun resmi instagram bankindonesia disebutkan jika nanti dibutuhkan bank sentral melihat kondisi ekonomi dan konteks digitalisasi yang sedang didorong rupiah digital merupakan sebuah representasi uang digital yang menjadi simbol kedaulatan negara atau sovereign currency yang diterbitkan oleh bank sentral dan menjadi bagian dari kewajiban moneter cdbc rupiah berbentuk uang digital yang akan diterbitkan dan dikendalikan oleh bank sentral pasokannya bisa ditambahkan atau dikurangi oleh bank sentral untuk mencapai tujuan ekonomi tulis bi dikutip senin ada tiga pertimbangan di balik rencana penerbitan cbdc ini salah satunya sebagai alat atau instrumen pembayaran yang sah di nkri kemudian mendukung pelaksanaan kebijakan moneter makroprudensial dan sistem pembayaran dan menghadirkan pilihan instrumen pembayaran berbasis teknologi oleh karena itu cbdc juga perlu dibentengi dengan firewall untuk menghindari serangan siber baik yang bersifat preventif maupun juga resolution nantinya desain dan sistem keamanan harus disiapkan betul sebelum akhirnya rupiah digital bisa digunakan masyarakat nantinya tulisnya rupiah digital adalah uang digital yang diterbitkan bank sentral sehingga merupakan kewajiban bank sentral terhadap pemegangnya sementara uang elektronik adalah instrumen pembayaran yang diterbitkan oleh pihak swasta atau industri dan merupakan kewajiban penerbit uang elektronik tersebut terhadap pemegangnya dalam hal ini bank indonesia menegaskan mata uang yang sah untuk bertransaksi sesuai undangundang di indonesia hanya rupiah baik tunai maupun nontunai ujarnya simak video luncurkan transaksi qr code bi dukung uang digital indonesia gambasvideo detik,11:21
https://finance.detik.com/berita-ekonomi-bisnis/d-5585166/bi-ungkap-pelajaran-berharga-dari-krisis-ekonomi-2008-apa-itu,"BI Ungkap Pelajaran Berharga dari Krisis Ekonomi 2008, Apa Itu?",5/28/2021,deputi gubernur senior dgs bank indonesia destry damayanti mengungkapkan ada pelajaran berharga di balik krisis ekonomi yang menerpa dunia di tahun menurutnya krisis ekonomi global di tahun menyadarkan bank sentral di seluruh dunia untuk mengembangkan implementasi kebijakan makroprudensial kebijakan itu dianggap mampu menjaga stabilitas keuangan belajar dari krisis di di mana kita lihat macro financial linkage yang semakin menguat dan risikonya yang belum bisa dimitigasi secara optimal oleh kebijakan moneter konvensional ujar destry dalam peluncuran buku kebijakan makroprudensial di indonesia jumat kebijakan makroprudensial dipercaya lebih baik dibandingkan kebijakan moneter klasik yang hanya menargetkan stabilitas makro ekonomi dan stabilitas harga kebijakan ini mampu memberikan efek ke berbagai industri keuangan dan pembayaran saat kondisi saat ini hubungan sektor keuangan pembayaran fintech dan sektor riil sangat erat dan kompleks oleh karena itu implementasi makroprudensial yang bersifat countercyclical dapat menjaga stabilitas makro ekonomi dan menghindari systemic crisis kata destry kebijakan ini juga jadi andalan bi di tengah krisis yang disebabkan pandemi covid kebijakan makroprudensial menurutnya mampu mendorong pemulihan sektor ekonomi tertentu yang menjadi prioritas misalnya saja kebijakan makroprudensial yang diimplementasikan lewat penurunan uang muka pada kredit perumahan dan otomotif hal ini dapat memicu tingkat konsumsi masyarakat di sisi lain dua sektor tadi cukup menjadi prioritas karena daya ungkitnya yang tinggi contoh kebijakan makropduensial yang diimplementasikan saat pandemi ini adalah penurunan uang muka atau down payment pada kredit perumahan serta kredit otomotif tentunya ini diharapkan bisa dorong konsumsi masyarakat dan mendorong pemulihan sektor properti dan otomotif ungkap destry bi pun akan meluncurkan kebijakan rasio pembiayaan inklusif makroprudensial destry mengatakan kebijakan ini akan membantu sektor umkm dengan meningkatkan pembiayaan kredit perbankan untuk para pelaku umkm kebijakan ini meliputi perluasan definisi kredit umkm menjadi pembiayaan ekonomi subsistem perluasan mitra perbankan untuk kredit umkm dan inovasi penyaluran kredit melalui pembelian surat berharga inklusif kami juga akan mendorong insentif untuk bank yang dorong korporatisasi di sektor umkm kata destry,10:38
https://finance.detik.com/foto-bisnis/d-5586233/dorongan-dan-sumbangsih-untuk-bali-bangkit,Dorongan dan Sumbangsih untuk Bali Bangkit,5/28/202,denpasar bank indonesia kantor perwakilan bali mendorong bank mandiri dan himbara untuk mempromosikan pariwisata dan menyalurkan kredit umkm guna memulihkan ekonomi bali kepala bank indonesia perwakilan bali trisno nugroho kiri berbincang dengan corporate secretary bank mandiri rudi as aturridha kanan seusai diskusi tentang kondisi perekonomian bali sepanjang pandemi covid di ubud bali jumat foto dok bi bank indonesia kantor perwakilan bali mendorong bank mandiri dan anggota himbara untuk mempromosikan pariwisata serta menyalurkan kredit ke sektor umkm dan pertanian dalam memulihkan ekonomi bali, 0:13
https://finance.detik.com/foto-bisnis/d-5584909/bangkit-dari-pandemi-ekonomi-ri-kuartal-ii-2021-diramal-tembus-7,"Bangkit dari Pandemi, Ekonomi RI Kuartal II-2021 Diramal Tembus 7%",5/27/2021,jakarta pertumbuhan ekonomi ri di kuartal ii diramal tembus bi menyebut hal ini karena pemulihan di sektor pendukung turut mendorong ekonomi nasional pertumbuhan ekonomi indonesia kuartal ii diproyeksikan bisa tumbuh bank indonesia bi menyebut hal ini karena pemulihan di sektor pendukung turut mendorong ekonomi nasional deputi gubernur bank indonesia bi dody budi waluyo menjelaskan ada tiga sektor utama yang mulai pulih dan mengalami peningkatan yaitu industri pengolahan perdagangan hingga konstruksi dody menjelaskan pada kuartal ii bank sentral optimistis jika indikator pemulihan ekonomi terus membaik seperti ekspektasi konsumen penjualan eceran pmi manufaktur hingga realisasi ekspor dan impor yang meningkat dody menyebut ke depan kinerja ekspor membaik akibat kenaikan permintaan china dan amerika serikat as tak hanya itu realisasi belanja fiskal serta investasi dipercaya juga bakal mendukung pemulihan ekonomi nasional dengan perkembangan tersebut bi memproyeksikan pertumbuhan ekonomi keseluruhan di tahun akan berada pada kisaran,23:17
